job_grouped,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,nr_employed,y,date,latitude,longitude,id_,year,age_iterative,euribor3m_iterative,Income,Kid_Home,Teen_Home,Dt_Customer,Num_Web_Visits_Month,Join_Year,Customer_tenure_days,Customer_tenure_years,High_web_visit_flag,Web_engagement_score,Web_visit_intensity,Tenure_vs_campaign_effort,duration_norm,Engagement_score_total,Overall_interaction_score,Contact_effort_ratio,Avg_duration_per_contact,Web_activity_per_contact
manual,married,basic 4y,,0.0,0.0,telephone,559,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-10-27,39.766,-87.737,717ed786-50c9-4ab3-aa1d-1de155e523ac,2018,53.0,3.861547555769675,26051,0,0,2012-11-11,14,2012,2176.0,5.961643835616439,0,0.41935483870967744,2.348345588235294,0.33547794117647056,0.11366409109394063,0.5330189298036181,0.8684968709800887,2.0,279.5,7.0
manual,divorced,basic 9y,0.0,0.0,0.0,telephone,205,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-05-10,48.021,-70.689,2ea9c1b2-df72-41f3-b21d-7a6d5e6f42c5,2017,32.0,4.9,57953,0,1,2012-04-17,32,2012,1849.0,5.065753424657534,1,1.0,6.316928069226609,0.3948080043266631,0.04168361122407483,1.0416836112240748,1.436491615550738,2.0,102.5,16.0
technical,married,high school,,1.0,0.0,telephone,189,7,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-06-30,42.952,-88.154,d6baeb2a-1a6d-414b-887f-ad25dc185c76,2019,34.0,3.5461271257619704,10774,0,0,2012-04-28,27,2012,2619.0,7.175342465753425,1,0.8387096774193549,3.7628865979381443,0.9755631920580374,0.038430256201708014,0.8771399336210629,1.8527031256791004,7.0,27.0,3.857142857142857
management,married,university degree,0.0,0.0,0.0,telephone,237,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-01-26,47.67,-71.949,8929f177-2797-4d1b-b895-8dadead49fbd,2019,43.0,3.6955368031340408,113122,1,2,2012-07-03,32,2012,2398.0,6.5698630136986305,1,1.0,4.870725604670558,0.3044203502919099,0.048190321268808456,1.0481903212688084,1.3526106715607182,2.0,118.5,16.0
administrative,married,high school,0.0,0.0,0.0,telephone,230,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-06-17,27.686,-86.125,920edc83-1509-4aef-9d83-a7968196b767,2016,31.0,4.9,98688,1,2,2012-09-01,25,2012,1385.0,3.7945205479452055,0,0.7741935483870968,6.588447653429602,0.5270758122743682,0.04676697844652298,0.8209605268336198,1.348036339107988,2.0,115.0,12.5
not_working,single,university degree,0.0,0.0,0.0,telephone,96,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-12-26,25.2,-99.256,a6678585-4179-451b-b6f5-b28851840635,2015,24.0,4.9,64860,1,1,2012-08-04,25,2012,1239.0,3.3945205479452056,0,0.7741935483870968,7.364810330912025,0.589184826472962,0.019520130134200894,0.7937136785212976,1.3828985049942597,2.0,48.0,12.5
management,married,university degree,0.0,1.0,0.0,telephone,162,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-11-11,40.214,-81.125,dc4a815f-8b6f-40c3-8b42-ab5998c56e34,2019,40.27111076831546,4.9,61793,1,2,2012-12-18,20,2012,2519.0,6.901369863013699,0,0.6129032258064516,2.8979753870583567,0.4346963080587535,0.03294021960146401,0.6458434454079156,1.080539753466669,3.0,54.0,6.666666666666667
technical,married,high school,,1.0,0.0,telephone,127,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-03-18,39.664,-109.765,5eef1cda-f706-4bfc-b9fe-66811427b934,2018,32.0,4.9,86814,1,0,2012-08-20,15,2012,2036.0,5.578082191780822,0,0.45161290322580644,2.68909626719057,0.35854616895874264,0.0258235054900366,0.47743640871584303,0.8359825776745857,2.0,63.5,7.5
manual,married,basic 9y,,1.0,0.0,telephone,239,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-11-20,48.402,-107.522,b016e872-8ef3-4a39-8f3e-f5c7453b4e2a,2017,40.27111076831546,4.9,102883,1,1,2012-02-25,31,2012,2095.0,5.739726027397261,1,0.967741935483871,5.400954653937947,0.3484486873508353,0.04859699064660431,1.0163389261304754,1.3647876134813106,2.0,119.5,15.5
administrative,single,university degree,,1.0,0.0,telephone,222,5,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-09-08,30.662,-70.146,c2f51600-4dce-45e4-802b-5e6e49a439f3,2019,53.0,4.9,167880,0,1,2012-05-29,16,2012,2658.0,7.282191780821917,0,0.4838709677419355,2.197140707298721,0.6866064710308503,0.04514030093533957,0.5290112686772751,1.2156177397081254,5.0,44.4,3.2
technical,married,high school,0.0,1.0,0.0,telephone,69,4,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-09-24,26.22,-85.064,1a6b0939-7540-405d-98ae-4996e442ec7d,2019,31.0,4.9,138266,1,1,2012-01-24,27,2012,2800.0,7.671232876712328,1,0.8387096774193549,3.5196428571428573,0.5214285714285715,0.014030093533956893,0.8527397709533118,1.3741683423818833,4.0,17.25,6.75
technical,single,basic 6y,,1.0,1.0,telephone,501,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-05-05,46.881,-102.493,9f4864c5-b54a-492e-8947-809f8ab11284,2018,40.27111076831546,4.9,15369,1,1,2012-04-25,24,2012,2201.0,6.03013698630137,0,0.7419354838709677,3.980009086778737,0.33166742389822806,0.10187067913786092,0.8438061630088287,1.1754735869070567,2.0,250.5,12.0
administrative,married,university degree,,0.0,0.0,telephone,192,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-01-21,39.064,-123.652,1a0f586f-a9c3-47ea-8af2-2c096e012c3c,2017,56.0,4.9,132596,2,1,2012-01-31,27,2012,1817.0,4.978082191780822,1,0.8387096774193549,5.4237754540451295,0.20088057237204182,0.03904026026840179,0.8777499376877567,1.0786305100597984,1.0,192.0,27.0
manual,divorced,basic 4y,0.0,1.0,0.0,telephone,273,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-12-19,29.563,-69.419,9ce45ee3-1074-4690-a430-1897c21103e9,2018,42.0,4.9,89937,0,0,2012-09-04,5,2012,2297.0,6.293150684931507,0,0.12903225806451613,0.7945145842403134,0.15890291684806268,0.05551037006913379,0.1845426281336499,0.3434455449817126,1.0,273.0,5.0
manual,married,basic 9y,0.0,1.0,0.0,telephone,281,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-11-26,31.113,-104.789,0a34f6e6-6237-479f-9222-b20317a85d9a,2019,49.0,4.9,122239,1,0,2012-02-06,1,2012,2850.0,7.808219178082192,0,0.0,0.1280701754385965,0.1280701754385965,0.0571370475803172,0.0571370475803172,0.1852072230189137,1.0,281.0,1.0
administrative,single,university degree,0.0,1.0,0.0,telephone,175,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-08-09,45.73,-113.24,3d6caa1d-b016-481a-bdee-c46767ff38db,2016,32.0,4.9,163736,0,0,2012-01-21,26,2012,1662.0,4.553424657534246,1,0.8064516129032258,5.709987966305656,0.43922984356197353,0.03558357055713705,0.8420351834603628,1.2812650270223362,2.0,87.5,13.0
administrative,married,high school,0.0,0.0,0.0,telephone,465,11,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-02-28,40.918,-96.736,c68c9ef2-1c88-4679-a14e-031cb3e9baea,2018,47.0,4.9,121756,0,2,2012-04-24,24,2012,2136.0,5.852054794520548,0,0.7419354838709677,4.1011235955056184,1.8796816479400749,0.09455063033753558,0.8364861142085034,2.7161677621485785,11.0,42.27272727272727,2.1818181818181817
manual,married,basic 6y,,1.0,0.0,telephone,175,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-06-22,41.332,-103.663,f4c11393-92b4-4e52-8c72-91436790bb8b,2017,34.0,4.9,143898,1,0,2012-06-07,31,2012,1841.0,5.043835616438356,1,0.967741935483871,6.146116241173275,0.396523628462792,0.03558357055713705,1.003325506041008,1.3998491345038,2.0,87.5,15.5
technical,married,high school,0.0,1.0,0.0,telephone,87,14,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-03,41.126,-117.45,1764228a-e217-4b86-95f2-c832f2b5422e,2017,56.0,4.9,98541,0,0,2012-03-01,1,2012,2012.0,5.512328767123288,0,0.0,0.18141153081510936,2.539761431411531,0.01769011793411956,0.01769011793411956,2.55745154934565,14.0,6.214285714285714,0.07142857142857142
administrative,single,high school,0.0,1.0,0.0,telephone,292,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-02-06,41.679,-107.254,f2bf1ff1-76f5-45e7-ab0d-d763996460b5,2015,28.0,3.44652067418059,115337,0,1,2012-06-02,1,2012,979.0,2.682191780821918,0,0.0,0.372829417773238,0.745658835546476,0.05937372915819439,0.05937372915819439,0.8050325647046704,2.0,146.0,0.5
administrative,single,high school,0.0,1.0,0.0,telephone,49,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-04-14,46.1,-76.479,b0c4aa83-f7bd-459c-9632-1baa78b3d797,2016,34.0,3.5461271257619704,162264,0,2,2012-08-11,11,2012,1342.0,3.6767123287671235,0,0.3225806451612903,2.9918032786885242,0.2719821162444113,0.009963399755998373,0.3325440449172887,0.6045261611617,1.0,49.0,11.0
manual,single,high school,,1.0,0.0,telephone,198,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-02-18,40.701,-79.499,b57eff2a-0873-4ed6-874d-5e69251227fa,2016,30.0,4.9,16343,0,2,2012-11-27,30,2012,1178.0,3.2273972602739724,1,0.9354838709677419,9.295415959252972,0.30984719864176574,0.04026026840178935,0.9757441393695312,1.2855913380112969,1.0,198.0,30.0
administrative,married,high school,0.0,,,telephone,23,16,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-04,43.571,-83.479,897fcea3-8500-4268-9bb1-63a438f100aa,2017,40.27111076831546,4.9,97951,1,0,2012-02-08,13,2012,2035.0,5.575342465753424,0,0.3870967741935484,2.331695331695332,2.86977886977887,0.004676697844652297,0.3917734720382007,3.2615523418170707,16.0,1.4375,0.8125
technical,married,professional course,0.0,,,telephone,575,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-08-12,45.203,-107.104,12667f3a-7185-4193-b079-3fc971bcf838,2015,39.0,4.9,180063,1,1,2012-09-06,20,2012,1070.0,2.9315068493150687,0,0.6129032258064516,6.822429906542055,0.6822429906542056,0.11691744611630744,0.7298206719227591,1.4120636625769647,2.0,287.5,10.0
manual,married,basic 6y,,,,telephone,67,5,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-05-12,43.792,-101.317,b2ab4917-c00f-499f-85c1-0fa3f1ad0238,2016,31.0,3.4963238999712805,99896,1,1,2012-03-11,3,2012,1523.0,4.1726027397260275,0,0.06451612903225806,0.7189757058437295,1.1982928430728825,0.013623424156161041,0.0781395531884191,1.2764323962613016,5.0,13.4,0.6
administrative,single,university degree,0.0,1.0,0.0,telephone,248,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-07-22,28.299,-87.812,32cb3668-2251-4d30-b62f-dce3837758ec,2019,29.0,3.4631217494441535,101009,1,1,2012-11-13,23,2012,2442.0,6.69041095890411,0,0.7096774193548387,3.4377559377559375,0.44840294840294836,0.050427002846685644,0.7601044222015244,1.2085073706044729,3.0,82.66666666666667,7.666666666666667
management,married,university degree,0.0,0.0,0.0,telephone,108,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-05-15,34.936,-67.671,4dbb3ed0-cf4f-4150-b215-7d1505aea4d7,2016,31.0,4.9,13572,2,1,2012-05-09,10,2012,1467.0,4.019178082191781,0,0.2903225806451613,2.4880708929788686,0.4976141785957737,0.021960146400976006,0.3122827270461373,0.809896905641911,2.0,54.0,5.0
management,single,university degree,0.0,1.0,0.0,telephone,373,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-09-04,46.42,-117.181,16a44389-44b7-4764-a05f-8232081475d7,2017,25.0,4.9,144473,0,1,2012-11-23,14,2012,1746.0,4.7835616438356166,0,0.41935483870967744,2.926689576174112,0.627147766323024,0.0758438389589264,0.4951986776686038,1.1223464439916278,3.0,124.33333333333333,4.666666666666667
technical,single,university degree,0.0,0.0,0.0,telephone,112,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-04-10,45.012,-84.596,869de9fc-ff26-4ea7-9c98-bb37d572e6ac,2018,40.0,3.645733577343351,110312,2,2,2012-12-30,24,2012,1927.0,5.279452054794521,0,0.7419354838709677,4.545926310326933,0.3788271925272444,0.02277348515656771,0.7647089690275355,1.1435361615547799,2.0,56.0,12.0
manual,single,basic 9y,,0.0,0.0,telephone,395,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-09-07,36.711,-94.529,ee412394-fe90-4503-9165-1596fcf1eada,2015,35.0,4.9,64854,1,2,2012-09-30,29,2012,1072.0,2.936986301369863,1,0.9032258064516129,9.874067164179104,0.6809701492537313,0.08031720211468077,0.9835430085662936,1.664513157820025,2.0,197.5,14.5
technical,married,high school,0.0,1.0,0.0,telephone,229,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-02-09,29.706,-106.783,e0f90db5-51b8-4412-be49-fd8e197d4785,2016,36.0,4.9,142080,2,2,2012-08-06,16,2012,1282.0,3.5123287671232877,0,0.4838709677419355,4.555382215288612,0.5694227769110765,0.04656364375762505,0.5304346114995605,1.099857388410637,2.0,114.5,8.0
technical,married,high school,,,,telephone,54,4,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-10-05,45.961,-95.231,2621ef9b-023b-40ee-8401-f30a7d92395b,2018,43.0,4.9,162025,1,0,2012-08-11,18,2012,2246.0,6.153424657534247,0,0.5483870967741935,2.92520035618878,0.6500445235975066,0.010980073200488003,0.5593671699746815,1.2094116935721881,4.0,13.5,4.5
management,married,university degree,0.0,1.0,0.0,telephone,135,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-09-11,37.833,-93.954,426bb763-7962-493c-884c-532c15e81d0f,2015,49.0,3.7951432547154216,82371,0,1,2012-04-21,26,2012,1238.0,3.3917808219178083,1,0.8064516129032258,7.665589660743134,0.5896607431340872,0.02745018300122001,0.8339017959044458,1.423562539038533,2.0,67.5,13.0
manual,married,high school,0.0,0.0,0.0,telephone,357,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-12-12,48.514,-117.202,9f34a7b6-b295-40cd-8004-21cf52df2a43,2019,29.0,4.9,50536,1,1,2012-05-21,5,2012,2761.0,7.564383561643836,0,0.12903225806451613,0.6609923940601231,0.26439695762404924,0.07259048393655958,0.20162274200107572,0.46601969962512496,2.0,178.5,2.5
not_working,divorced,university degree,0.0,1.0,0.0,telephone,152,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-11-20,47.804,-75.165,c2465139-b5be-4268-9643-890f2bccc96d,2017,38.0,3.612531426816224,118461,2,1,2012-04-15,32,2012,2045.0,5.602739726027397,1,1.0,5.711491442542788,0.5354523227383863,0.03090687271248475,1.0309068727124848,1.566359195450871,3.0,50.666666666666664,10.666666666666666
manual,married,basic 6y,0.0,0.0,1.0,telephone,36,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-12-13,41.722,-103.188,60c90ca1-3196-41ca-aaf4-5a4ea3a3289d,2015,32.0,3.512924975234844,107271,2,0,2012-06-07,10,2012,1284.0,3.5178082191780824,0,0.2903225806451613,2.8426791277258565,0.5685358255451713,0.0073200488003253355,0.29764262944548664,0.8661784549906579,2.0,18.0,5.0
management,married,university degree,0.0,1.0,0.0,telephone,206,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-12-21,41.418,-105.537,9f093ad9-ef86-4484-9410-80713efe2e50,2015,35.0,4.9,177638,2,2,2012-07-09,1,2012,1260.0,3.452054794520548,0,0.0,0.28968253968253965,0.8690476190476191,0.041886945912972755,0.041886945912972755,0.9109345649605918,3.0,68.66666666666667,0.3333333333333333
management,married,basic 4y,,0.0,0.0,telephone,389,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-03-09,36.844,-116.268,eade3fc5-bf22-4c80-bf68-848f21aaf144,2015,39.0,4.9,114358,0,1,2012-11-20,22,2012,839.0,2.2986301369863016,0,0.6774193548387096,9.570917759237187,0.870083432657926,0.07909719398129321,0.7565165488200029,1.6265999814779288,2.0,194.5,11.0
technical,single,professional course,,0.0,0.0,telephone,314,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-12-14,38.098,-113.987,8be57fa5-32dd-46f4-a1b3-106ba7f74ca8,2017,40.27111076831546,4.9,156441,1,2,2012-11-10,15,2012,1860.0,5.095890410958904,0,0.45161290322580644,2.943548387096774,0.3924731182795699,0.06384709231394876,0.5154599955397552,0.9079331138193251,2.0,157.0,7.5
administrative,married,high school,0.0,0.0,0.0,telephone,66,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-08-04,27.68,-116.271,e543c855-0167-4be4-9ce3-b6ee6995e869,2018,54.0,4.9,177788,2,0,2012-01-30,25,2012,2378.0,6.515068493150685,0,0.7741935483870968,3.8372582001682085,0.3069806560134567,0.013420089467263115,0.7876136378543599,1.0945942938678166,2.0,33.0,12.5
administrative,married,university degree,,1.0,0.0,telephone,86,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-02-18,40.908,-102.972,e695d56b-b67a-4d69-aba7-c525c9479107,2019,35.0,4.9,14293,1,2,2012-05-22,22,2012,2463.0,6.747945205479452,0,0.6774193548387096,3.260251725537962,0.2963865205034511,0.017486783245221633,0.6949061380839313,0.9912926585873825,2.0,43.0,11.0
technical,married,professional course,0.0,0.0,0.0,telephone,489,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-03-02,38.011,-91.384,31b78cba-35a4-41bc-bb0c-6d8df8103cb4,2017,32.0,4.9,101803,0,2,2012-12-28,7,2012,1525.0,4.178082191780822,0,0.1935483870967742,1.6754098360655736,0.4786885245901639,0.0994306628710858,0.29297904996786,0.7716675745580239,2.0,244.5,3.5
technical,married,basic 6y,,1.0,0.0,telephone,85,4,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-03-03,35.105,-112.617,820f44d3-325e-460f-990a-8f56a2416d64,2016,55.0,4.9,7472,2,2,2012-09-07,27,2012,1273.0,3.4876712328767123,1,0.8387096774193549,7.741555380989788,1.1468970934799685,0.01728344855632371,0.8559931259756786,2.0028902194556473,4.0,21.25,6.75
manual,married,basic 9y,0.0,0.0,1.0,telephone,117,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-09-02,35.554,-84.219,e6438dbb-5cce-479b-a18e-2f18c783260b,2018,30.0,4.9,110393,2,1,2012-11-14,30,2012,2118.0,5.802739726027397,1,0.9354838709677419,5.169971671388102,0.5169971671388102,0.02379015860105734,0.9592740295687993,1.4762711967076094,3.0,39.0,10.0
manual,divorced,basic 9y,,0.0,0.0,telephone,832,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-11-13,42.044,-122.675,d7bde564-01f3-4a8d-9d2c-01d84d9ca484,2018,50.0,4.9,98774,1,1,2012-09-23,4,2012,2242.0,6.142465753424657,0,0.0967741935483871,0.6512042818911686,0.3256021409455843,0.1691744611630744,0.2659486547114615,0.5915507956570458,2.0,416.0,2.0
manual,single,basic 4y,0.0,0.0,0.0,telephone,149,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-04-03,35.891,-82.459,ce9a41cc-7479-434a-baa4-a9865bf7c18b,2016,25.0,4.9,25782,1,0,2012-05-22,19,2012,1412.0,3.8684931506849316,0,0.5806451612903226,4.911473087818697,0.7754957507082153,0.03029686864579097,0.6109420299361136,1.3864377806443289,3.0,49.666666666666664,6.333333333333333
management,divorced,university degree,0.0,0.0,0.0,telephone,634,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-04-07,39.393,-86.43,276bd882-b0a0-4920-b924-8ecb07c2f6e8,2015,52.0,3.844946480506111,52583,0,2,2012-07-16,25,2012,995.0,2.7260273972602738,0,0.7741935483870968,9.170854271356784,0.7336683417085428,0.12891419276128507,0.9031077411483819,1.6367760828569247,2.0,317.0,12.5
management,married,basic 9y,0.0,0.0,0.0,telephone,173,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-11-26,47.163,-92.809,9e30a8bd-c526-4ded-822d-d5dddb34563b,2016,40.27111076831546,4.9,18110,1,0,2012-10-13,25,2012,1505.0,4.123287671232877,0,0.7741935483870968,6.06312292358804,0.4850498338870432,0.0351769011793412,0.809370449566438,1.2944202834534813,2.0,86.5,12.5
manual,married,basic 9y,0.0,1.0,0.0,telephone,151,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-02-22,48.438,-123.22,f31d9108-e716-4a46-92de-52597f0745bb,2019,38.0,4.9,52034,2,2,2012-08-05,24,2012,2392.0,6.553424657534246,0,0.7419354838709677,3.6622073578595318,0.15259197324414717,0.030703538023586822,0.7726390218945546,0.9252309951387018,1.0,151.0,24.0
administrative,married,high school,0.0,1.0,0.0,telephone,987,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-02-24,35.397,-87.123,875481b5-9179-433b-b779-8271c279ae57,2019,45.0,4.9,50989,0,0,2012-07-22,16,2012,2408.0,6.597260273972603,0,0.4838709677419355,2.4252491694352156,0.45473421926910296,0.20069133794225294,0.6845623056841884,1.1392965249532914,3.0,329.0,5.333333333333333
administrative,single,university degree,0.0,1.0,0.0,telephone,66,13,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2017-01-14,30.141,-77.744,508809f8-dd1a-4d11-88cd-2e071f2cf6c1,2017,33.0,4.9,34651,0,0,2012-01-13,32,2012,1828.0,5.008219178082192,1,1.0,6.389496717724288,2.595733041575492,0.013420089467263115,1.0134200894672631,3.6091531310427554,13.0,5.076923076923077,2.4615384615384617
manual,married,basic 9y,0.0,1.0,0.0,telephone,139,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2018-04-05,38.033,-108.58,7470c199-94a3-41fd-8fbb-9d4a315f6ddc,2018,30.0,3.479722824707717,124810,0,2,2012-09-08,31,2012,2035.0,5.575342465753424,1,0.967741935483871,5.560196560196561,0.35872235872235875,0.028263521756811714,0.9960054572406827,1.3547278159630414,2.0,69.5,15.5
technical,divorced,basic 6y,0.0,0.0,0.0,telephone,281,15,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2019-07-04,33.008,-104.95,5f585011-cf50-4d61-9bb9-3e323b3e1258,2019,26.0,4.9,12631,0,1,2012-02-20,7,2012,2691.0,7.372602739726028,0,0.1935483870967742,0.9494611668524712,2.0345596432552955,0.0571370475803172,0.25068543467709137,2.285245077932387,15.0,18.733333333333334,0.4666666666666667
technical,married,high school,,0.0,0.0,telephone,132,1,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-08-27,42.596,-115.295,533427a4-42f4-41da-9a56-3ef69ae5f181,2016,51.0,4.9,46964,2,1,2012-05-23,26,2012,1557.0,4.265753424657534,1,0.8064516129032258,6.095054592164419,0.23442517662170842,0.02684017893452623,0.833291791837752,1.0677169684594605,1.0,132.0,26.0
technical,married,basic 9y,0.0,1.0,1.0,telephone,369,2,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-06-19,46.693,-88.107,9306e20f-d45e-42a7-81e6-aea075e6a5b9,2016,34.0,4.9,156190,2,1,2012-02-27,9,2012,1574.0,4.3123287671232875,0,0.25806451612903225,2.0870393900889455,0.46378653113087676,0.07503050020333468,0.33309501633236693,0.7968815474632437,2.0,184.5,4.5
technical,divorced,high school,0.0,1.0,1.0,telephone,88,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2016-05-14,38.486,-87.76,0da1afb4-7ab6-43fa-8c9b-d7dc90ec3e24,2016,33.0,4.9,149048,2,1,2012-05-31,20,2012,1444.0,3.956164383561644,0,0.6129032258064516,5.055401662049861,0.7583102493074791,0.017893452623017485,0.6307966784294691,1.389106927736948,3.0,29.333333333333332,6.666666666666667
manual,divorced,,0.0,1.0,1.0,telephone,799,1,999,0,nonexistent,1.1,94.0,-36.4,5191,yes,2015-11-27,47.03,-94.034,b13a32fa-3f0f-489c-8e92-2d3ce4a21a41,2015,44.0,4.9,28832,2,0,2012-12-10,10,2012,1082.0,2.9643835616438357,0,0.2903225806451613,3.3733826247689462,0.33733826247689463,0.16246441642944287,0.4527869970746042,0.7901252595514988,1.0,799.0,10.0
manual,married,high school,,,,telephone,671,3,999,0,nonexistent,1.1,94.0,-36.4,5191,no,2015-04-12,32.408,-92.41,e379f6b7-e8fc-4994-b1a1-b713c303792c,2015,43.0,4.9,14260,1,2,2012-07-09,32,2012,1007.0,2.758904109589041,1,1.0,11.598808341608738,1.0873882820258192,0.13643757625050834,1.1364375762505083,2.2238258582763275,3.0,223.66666666666666,10.666666666666666
